VarName1,Kingdom,Phylum,Class,Order,Family,Genus,Species
21832,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
21833,Bacteria,Firmicutes,<undefined>,<undefined>,<undefined>,<undefined>,
21835,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
21837,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
21838,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,
21839,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
21840,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
21844,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_AC2044_group,
21848,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,uncultured,uncultured_ge,
21849,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Erysipelotrichaceae_UCG-009,
2185,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidales_RF16_group,Bacteroidales_RF16_group_ge,
21852,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelatoclostridiaceae,UCG-004,
21856,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_UCG-008,
21862,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,<undefined>,<undefined>,
21863,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,<undefined>,
21864,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,<undefined>,<undefined>,
21869,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Selenomonadaceae,Schwartzia,
2187,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_ge,
21871,Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014_fa,Clostridia_UCG-014_ge,
21873,Bacteria,Firmicutes,<undefined>,<undefined>,<undefined>,<undefined>,
21874,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,<undefined>,
21876,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,<undefined>,<undefined>,
21877,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_UCG-009,
21878,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,
2188,Bacteria,Desulfobacterota,Desulfuromonadia,Bradymonadales,Bradymonadales_fa,Bradymonadales_ge,
21880,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,<undefined>,<undefined>,
21883,Bacteria,Firmicutes,Clostridia,<undefined>,<undefined>,<undefined>,
21884,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
21888,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
21892,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
21893,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,<undefined>,<undefined>,
21894,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_NK3A20_group,
21900,Bacteria,Firmicutes,<undefined>,<undefined>,<undefined>,<undefined>,
21902,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Sporosarcina,aquimarina
21907,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,<undefined>,
2191,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,<undefined>,
21914,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
21916,Bacteria,Proteobacteria,<undefined>,<undefined>,<undefined>,<undefined>,
21917,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
21927,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
21929,Bacteria,Firmicutes,<undefined>,<undefined>,<undefined>,<undefined>,
21937,Bacteria,Firmicutes,<undefined>,<undefined>,<undefined>,<undefined>,
21940,Bacteria,Firmicutes,<undefined>,<undefined>,<undefined>,<undefined>,
21942,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrionaceae_UCG-001,
21947,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Anaeroglobus,
21953,Bacteria,Proteobacteria,Gammaproteobacteria,<undefined>,<undefined>,<undefined>,
21955,Bacteria,Firmicutes,Clostridia,Oscillospirales,<undefined>,<undefined>,
21958,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
21959,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
2196,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,
21962,Bacteria,Firmicutes,Clostridia,<undefined>,<undefined>,<undefined>,
21963,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,<undefined>,<undefined>,
21964,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
21971,Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014_fa,Clostridia_UCG-014_ge,
21972,Bacteria,Firmicutes,Bacilli,RF39,RF39_fa,RF39_ge,
21979,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
21986,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
21987,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,<undefined>,<undefined>,
21988,Bacteria,Bacteroidota,Bacteroidia,<undefined>,<undefined>,<undefined>,
21989,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,uncultured,
21991,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrionaceae_UCG-002,
21999,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
2200,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_UCG-003,
22004,Bacteria,Firmicutes,Clostridia,<undefined>,<undefined>,<undefined>,
22006,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,Candidatus_Saccharimonas,
22009,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,<undefined>,<undefined>,
22010,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,<undefined>,
22013,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,<undefined>,<undefined>,
22014,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
22016,Bacteria,Actinobacteriota,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,uncultured,
22019,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidales_RF16_group,Bacteroidales_RF16_group_ge,
22020,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,<undefined>,<undefined>,
22022,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Howardella,
22023,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,<undefined>,
22026,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,<undefined>,
22027,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Solibacillus,
22028,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
2203,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
22036,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrionaceae_UCG-002,
22041,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_UCG-001,
22044,Bacteria,Firmicutes,Clostridia,<undefined>,<undefined>,<undefined>,
22045,Bacteria,Bacteroidota,Bacteroidia,<undefined>,<undefined>,<undefined>,
22047,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
22054,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,F082,F082_ge,
22057,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
22059,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,
2206,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,
22061,Bacteria,Proteobacteria,Gammaproteobacteria,<undefined>,<undefined>,<undefined>,
22063,Bacteria,Firmicutes,<undefined>,<undefined>,<undefined>,<undefined>,
22064,Bacteria,Firmicutes,<undefined>,<undefined>,<undefined>,<undefined>,
22065,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_UCG-001,
22066,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,
22069,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,Acholeplasmataceae,Anaeroplasma,
22070,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrionaceae_UCG-001,
22072,Bacteria,Actinobacteriota,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,uncultured,
22073,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_NK3A20_group,
22074,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
22075,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
22077,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,<undefined>,
22085,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,<undefined>,<undefined>,
22087,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
22095,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
2210,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
22100,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,<undefined>,<undefined>,
22103,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
22104,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrionaceae_UCG-002,
22106,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,<undefined>,<undefined>,
22110,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
22120,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
22127,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,<undefined>,
22128,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,<undefined>,<undefined>,
22140,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
22141,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
22143,Bacteria,Firmicutes,<undefined>,<undefined>,<undefined>,<undefined>,
22145,Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014_fa,Clostridia_UCG-014_ge,
22148,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,<undefined>,
22150,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_ge,
22153,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
2216,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,
22162,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
22164,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Caryophanon,
22172,Bacteria,Actinobacteriota,<undefined>,<undefined>,<undefined>,<undefined>,
22175,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_ND3007_group,
22176,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,
2218,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
22180,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,
22181,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
22187,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Fibrobacter,
22188,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Acetitomaculum,
2219,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,<undefined>,<undefined>,
22191,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
22193,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
22196,Bacteria,Firmicutes,Clostridia,Lachnospirales,<undefined>,<undefined>,
22200,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Howardella,
22201,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
22202,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,<undefined>,<undefined>,
22203,Bacteria,Firmicutes,<undefined>,<undefined>,<undefined>,<undefined>,
22207,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
22210,Bacteria,Firmicutes,<undefined>,<undefined>,<undefined>,<undefined>,
22212,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Fluviicola,
22217,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
22227,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
22230,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,p-1088-a5_gut_group,
22231,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
22233,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
22236,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,Candidatus_Saccharimonas,
22237,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
22239,Bacteria,Firmicutes,<undefined>,<undefined>,<undefined>,<undefined>,
2224,Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014_fa,Clostridia_UCG-014_ge,
22241,Bacteria,Elusimicrobiota,Elusimicrobia,Elusimicrobiales,Elusimicrobiaceae,Elusimicrobium,
22245,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010_ge,
22247,Bacteria,Cyanobacteria,Vampirivibrionia,Gastranaerophilales,Gastranaerophilales_fa,Gastranaerophilales_ge,
22248,Bacteria,Firmicutes,Clostridia,<undefined>,<undefined>,<undefined>,
2225,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
22252,Bacteria,Firmicutes,Clostridia,Oscillospirales,<undefined>,<undefined>,
22261,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
2227,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,uncultured,
22270,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Fibrobacter,
22279,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,<undefined>,<undefined>,
22285,Bacteria,Bacteroidota,Bacteroidia,<undefined>,<undefined>,<undefined>,
22286,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
22292,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,<undefined>,<undefined>,
22294,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,
22297,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,<undefined>,<undefined>,
223,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,
2230,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_UCG-001,
22307,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,<undefined>,<undefined>,
22309,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
22310,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
22311,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,<undefined>,<undefined>,
22313,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,<undefined>,
22314,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
22315,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
22317,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
2232,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,<undefined>,
22320,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Marvinbryantia,
22322,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
22326,Bacteria,Firmicutes,<undefined>,<undefined>,<undefined>,<undefined>,
2233,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Olsenella,
22332,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,<undefined>,
22335,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,<undefined>,
22338,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Eggerthellaceae,<undefined>,
2234,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Limnohabitans,
22340,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrionaceae_UCG-002,
22341,Bacteria,Firmicutes,<undefined>,<undefined>,<undefined>,<undefined>,
22342,Bacteria,Proteobacteria,Gammaproteobacteria,<undefined>,<undefined>,<undefined>,
22344,Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group_fa,Clostridia_vadinBB60_group_ge,
22345,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Anaerovorax,
22348,Bacteria,Firmicutes,<undefined>,<undefined>,<undefined>,<undefined>,
2235,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
22357,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
2236,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_ge,
22363,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
22365,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
22369,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
2237,Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014_fa,Clostridia_UCG-014_ge,
22380,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
22386,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrionaceae_UCG-002,
22387,Bacteria,Firmicutes,<undefined>,<undefined>,<undefined>,<undefined>,
22394,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
22400,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
22401,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
22403,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,
22404,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
22408,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
2241,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_NK3A20_group,
22410,Bacteria,Firmicutes,Clostridia,<undefined>,<undefined>,<undefined>,
22412,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
22413,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
2242,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_ge,
22422,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,uncultured,uncultured_ge,
22426,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
2243,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,<undefined>,<undefined>,
22431,Bacteria,Proteobacteria,Gammaproteobacteria,<undefined>,<undefined>,<undefined>,
22432,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_UCG-003,
22434,Bacteria,Firmicutes,Clostridia,Eubacteriales,Garciellaceae,Rhabdanaerobium,
22435,Bacteria,Firmicutes,Clostridia,<undefined>,<undefined>,<undefined>,
22439,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
2244,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,
22444,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
22446,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_UCG-001,
22450,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
22451,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
22453,Bacteria,Bacteroidota,Bacteroidia,<undefined>,<undefined>,<undefined>,
22459,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,<undefined>,
22462,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,F082,F082_ge,
22463,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
22464,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
2247,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
22470,Bacteria,Firmicutes,<undefined>,<undefined>,<undefined>,<undefined>,
22474,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
22476,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
2248,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus,
22483,Bacteria,Firmicutes,<undefined>,<undefined>,<undefined>,<undefined>,
22488,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrionaceae_UCG-002,
22490,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrionaceae_UCG-001,
22493,Bacteria,Verrucomicrobiota,Kiritimatiellae,WCHB1-41,WCHB1-41_fa,WCHB1-41_ge,
22496,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010_ge,
22499,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrionaceae_UCG-001,
22504,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
22505,Bacteria,Firmicutes,Clostridia,Lachnospirales,Defluviitaleaceae,Defluviitaleaceae_UCG-011,
22507,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
22510,Bacteria,Firmicutes,<undefined>,<undefined>,<undefined>,<undefined>,
22514,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
22516,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Mogibacterium,
22518,Bacteria,Bacteroidota,Bacteroidia,<undefined>,<undefined>,<undefined>,
22521,Bacteria,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,
22523,Bacteria,Firmicutes,Clostridia,Clostridia_or,Hungateiclostridiaceae,<undefined>,
